CustomerKey,PaymentStatus,InvoiceCount,TotalAmount,AvgAmount
688,Pending,1,2129.2031298700945,2197.888613669451
688,Overdue,1,2587.2627669715152,2563.2334991692755
688,Unknown,5,9983.95940018616,2155.3256737205497
702,Paid,39,122574.70174026964,2187.400790892928
702,Pending,2,6457.684689967344,2462.5296224706995
702,Overdue,2,5624.608084774761,2624.4499620303222
702,Unknown,1,3451.389924557017,3131.1885783264684
705,Paid,38,81263.08036651724,2724.721068575018
705,Pending,4,9453.944038604992,2259.625525995541
705,Overdue,2,5626.891701592174,3454.4730360438853
705,Unknown,1,2178.3286068737743,3110.6049129874905
706,Paid,40,80963.30033336622,3210.838806192624
706,Pending,3,5610.942457402784,1810.548049654482
706,Overdue,1,2070.229576648774,2653.277407059217
706,Unknown,1,3189.5704357315244,2672.155930593548
709,Paid,35,79658.55828326561,2587.3580790700403
709,Pending,1,2115.1585110806436,1710.1485702531459
709,Overdue,2,4070.3535461569313,2713.9384241758426
709,Unknown,3,6423.618147247335,3290.7535940213197
713,Paid,35,94948.8385876694,3227.9820519488144
713,Overdue,1,2731.2019000801693,2079.3778098113944
713,Unknown,2,7152.954213171739,1907.8742108630408
716,Paid,39,92294.86090876059,2573.285507816744
716,Pending,4,13543.399393670345,2659.5586730854957
716,Overdue,1,2654.152135906688,2256.114793013142
716,Unknown,6,15058.89070096836,1931.3531965362547
720,Paid,38,59291.66626720725,2821.2257831002303
720,Pending,3,5933.9162386200815,3106.952422471003
720,Overdue,1,2893.665077815308,3050.354962131738
720,Unknown,3,10326.268331723495,2309.996407030719
721,Paid,25,53799.29265595949,3051.250532758875
721,Pending,6,9588.049040224625,2817.044670697305
721,Overdue,2,6390.766566174925,3455.6983476680884
721,Unknown,3,8519.001721808449,2597.747215546895
722,Paid,28,61148.00224159843,3171.4301846063336
722,Overdue,1,2544.388296921597,2985.7586642623487
722,Unknown,2,6465.9238881648325,1881.6258783436938
727,Paid,39,57817.089523056515,2474.7370814059777
727,Pending,2,7085.265040016234,2648.011213969945
727,Unknown,1,3125.6626636928213,2917.70151888517
733,Paid,39,109117.18459873415,1966.0453062853358
733,Pending,1,2841.7353107646286,2725.5178751469316
733,Overdue,1,2090.376297792595,1169.041286253702
733,Unknown,1,2505.058318892227,1622.6268726523722
738,Paid,35,78738.45483940325,2252.444450916566
738,Overdue,1,3456.3643146597583,2731.3664484736123
738,Unknown,5,13829.575668863801,2024.0130751312813
740,Paid,26,73385.24730896519,1855.0352228083916
740,Pending,1,2344.2398140898867,2677.434660545214
740,Overdue,2,5967.320634865373,1785.5963087231148
740,Unknown,2,6501.176451632855,2223.4169070182193
741,Paid,37,99029.26321899264,1873.8724568450984
741,Pending,1,2233.9224077573003,2074.9645888130376
741,Overdue,1,2656.5692954048986,2405.834207815866
741,Unknown,1,3220.8302855662087,3072.0589521218885
744,Paid,24,49535.75127708444,2239.871973700762
744,Pending,3,10031.730460599745,1841.8013962604032
744,Overdue,1,1605.7565611080254,2168.4310985388333
744,Unknown,1,2405.225189378828,1746.7435328371384
750,Paid,20,45872.47927258736,2463.8693613296446
750,Pending,3,10352.244110736558,3062.7554620002115
750,Overdue,3,7468.365563094219,2724.9569107177776
750,Unknown,1,2806.2105959767955,3204.6722684766064
752,Paid,37,104498.24887731693,2288.325677914278
752,Pending,5,15501.343352556069,1974.9188023487186
752,Overdue,2,5185.312439189094,2604.3119919957358
752,Unknown,2,4895.734806345121,3542.862622127965
753,Paid,32,93650.28770915778,2774.825133214824
753,Pending,1,3199.014369566046,3534.611745370787
753,Unknown,2,6533.381359794668,2349.1144167865345
756,Paid,38,112692.37070482229,2898.9000456479216
756,Pending,2,4659.493521314849,3501.553024771122
756,Overdue,3,6840.1756727276515,2330.420007967563
756,Unknown,4,6139.359040490784,2846.9560447733247
757,Paid,43,108617.62360798928,2324.497277104833
757,Overdue,3,6501.541147896925,2354.9963519267612
759,Paid,47,135464.39209092146,1737.019807188652
759,Pending,2,6437.512914156239,2350.807839929669
759,Overdue,3,8519.508634801428,1363.2302070748867
759,Unknown,2,5168.272001379658,2911.885676861848
760,Paid,35,76783.05365886717,2583.0085182707694
760,Pending,4,11471.531711213447,2081.578364519466
760,Overdue,1,2597.4297859673866,3856.1611213596834
760,Unknown,1,2678.7955657747843,3052.464698295753
765,Paid,37,102326.99515298988,1464.0005948099158
765,Pending,1,2448.2524987272336,2623.3383774786867
765,Overdue,1,2580.4605065895394,2662.6258786088833
765,Unknown,4,12678.79835484767,2544.558450354071
772,Paid,37,93474.74740473425,3101.788331709199
772,Pending,1,3369.545971860852,3028.5343155416313
772,Overdue,1,2283.627190064704,2656.5988607706577
776,Paid,42,102358.17175882823,1745.6658713429556
776,Pending,1,2619.1385580130363,1731.4623465030686
776,Overdue,4,13254.313756085272,3258.6436126404383
776,Unknown,1,2908.334526796488,1751.1177572040342
777,Paid,34,94309.63774983089,2413.092455299697
777,Pending,1,2395.403835873004,2121.5765139994287
777,Overdue,2,5025.453135215713,2664.123773000528
777,Unknown,2,4778.814813834413,2601.4248704243287
783,Paid,29,60171.738291892114,2906.0049914237543
783,Overdue,2,5311.157997633095,1969.4141784388999
783,Unknown,4,10464.275918172454,2238.9076094628563
784,Paid,32,77186.0259048555,2295.0918096065548
784,Pending,1,2664.8867871449725,2019.3120459661436
784,Overdue,1,2199.3998161806758,2577.7744580694834
784,Unknown,2,5751.392196705962,3398.465806230488
815,Paid,29,76583.4921323572,2235.232721555123
815,Pending,1,2981.17145517549,2685.2269746338015
815,Overdue,4,12862.413838227692,3493.2874099687606
815,Unknown,4,9219.690416801783,2504.3645812478753
820,Paid,51,149916.41311762854,2598.22534450402
820,Pending,2,3890.952147522837,3378.6443764816145
820,Overdue,1,2413.261529958364,2481.1616240566786
820,Unknown,2,6188.767157369628,2403.948955623634
822,Paid,36,125792.48564390992,2749.008056334221
822,Pending,2,5921.588233884177,2811.887676305205
822,Overdue,2,6253.877014363595,2383.937396436054
822,Unknown,1,2194.210309281383,2994.5859258556657
823,Paid,24,62406.96622750616,3520.2988380801835
823,Pending,1,2139.359827563271,2612.5630898476065
823,Overdue,3,6793.634090263839,3005.8934768602553
823,Unknown,3,8860.650586487567,1555.2269420700827
834,Paid,36,53525.49334730668,2657.1255753959686
834,Pending,3,12801.466091710678,3543.065261855299
834,Overdue,2,4504.507191378459,2172.8227837649324
834,Unknown,3,6929.371720321414,2605.330592771512
842,Paid,39,87053.2424173956,1834.1251326678728
842,Pending,3,8979.039935764764,2963.123164726153
842,Overdue,1,2934.0622236005484,2889.7144093652896
842,Unknown,2,6130.750286092244,3251.7176582814764
846,Paid,41,87902.25752136756,2814.3877587855472
846,Pending,1,1893.1765980211353,2661.727821200121
846,Overdue,1,2470.016858904119,2653.1853349551066
846,Unknown,3,8445.458677121542,2369.9673081225983
857,Paid,36,96010.17152776889,3117.255238247566
857,Pending,1,2824.3463674946424,2043.9498398242963
857,Overdue,2,5119.109524520669,1649.0754797183595
857,Unknown,3,7180.082011882111,2999.4994142574865
858,Paid,34,128584.2048718067,3782.857638039104
858,Pending,2,3743.421646352622,2913.512042631794
858,Overdue,1,2963.8617165470273,2535.144470269535
858,Unknown,3,9035.721855079464,2594.5563959085575
861,Paid,31,86822.40133839393,2321.051010949401
861,Pending,1,2567.302882219799,3306.646820461138
861,Overdue,2,4837.856773966868,3817.6680037957804
861,Unknown,1,2128.65824395112,3035.3117194439797
863,Paid,41,132260.73787620038,3027.856149188578
863,Pending,3,7327.382462749751,2650.2783328601663
863,Overdue,1,2599.03524055821,1815.5786573591151
863,Unknown,1,2720.060019404405,3235.0217170510996
864,Paid,43,99440.81760214518,2283.7671386450656
864,Pending,1,2574.7631536516224,2067.2762427230555
864,Overdue,1,2432.1627931912494,1675.5941714611217
864,Unknown,3,7092.310305378829,2343.355948988836
880,Paid,30,94568.68345368003,2690.720393734113
880,Pending,4,10146.381755022394,3160.249636516258
880,Overdue,1,1556.7434625945166,3059.7039566286503
880,Unknown,4,7639.640874522163,2554.8160343508885
883,Paid,27,84844.79752591363,1705.1656712250638
883,Pending,5,12987.128626520214,1654.5337910317453
883,Overdue,2,3639.98620956825,3268.3222102092795
883,Unknown,1,2583.2449051018893,2605.4370069058286
887,Paid,44,118490.85474262234,3452.2331302157436
887,Pending,4,7779.817901392413,2199.0114559594385
887,Overdue,1,1572.4228053842276,2110.731091593302
887,Unknown,2,4666.901216625967,2117.4012396023686
889,Paid,36,90833.66676869207,2286.5816580043183
889,Pending,1,2985.671635200199,3437.834635414519
889,Overdue,2,4354.4996071137975,2520.1409101906847
889,Unknown,1,1676.290451380882,2366.0040913811317
896,Paid,39,117804.52953227438,2846.473620850864
896,Pending,3,9241.240949053543,3112.8611085114007
896,Overdue,1,2833.994439216196,1599.5550160469113
896,Unknown,2,3420.669069502014,3119.4396092619772
897,Paid,36,82894.31014184255,2419.8049098324345
897,Pending,2,6122.192047621381,2871.5981903527413
897,Overdue,3,7646.133926100483,2074.752178551039
897,Unknown,2,7621.857737623837,3172.7926414197
907,Paid,36,72916.89705864243,2966.3967903792623
907,Pending,1,2159.521748819698,2218.8061472652525
907,Overdue,2,3514.033173655716,2240.2700781670524
907,Unknown,1,2588.363551425483,2153.506677027188
908,Paid,38,116708.23721215338,2812.964082017526
908,Pending,4,8284.990056655339,2798.662552990248
908,Overdue,2,5040.355219500581,2254.7570794524404
908,Unknown,3,7018.18517788835,2133.2707057140096
915,Paid,43,82743.55814509183,3434.6541978334108
915,Pending,3,8509.606217522361,2262.5754309025942
915,Overdue,1,3645.260542907031,2162.4092712102774
917,Paid,25,71331.77901600978,2538.771959870008
917,Pending,5,12170.37318253654,3239.8155162914427
917,Overdue,1,2548.573422912681,3399.8815221312516
917,Unknown,2,5685.201399691861,2653.4039756503894
918,Paid,40,127029.34012583987,3051.184499219679
918,Pending,3,7929.638013762596,2897.605883232186
918,Overdue,1,3058.290647325381,2927.0741880766736
918,Unknown,1,2873.5689593289585,2343.761706228609
922,Paid,38,94481.21743695613,2310.758439413165
922,Pending,4,9777.28063402707,2712.9203204880123
922,Overdue,2,4987.617074843875,2215.8436815251835
922,Unknown,1,3229.301713434459,2977.8760110382173
926,Paid,33,89379.19348746231,2577.497407471014
926,Overdue,2,5107.108297475813,2246.863520446004
926,Unknown,3,9963.741496190249,3013.60121851543
927,Paid,17,42565.46378957717,3219.15431167939
927,Pending,2,5143.616828050259,3312.761290151916
927,Overdue,1,2613.9832623600996,2963.3455555703554
927,Unknown,4,9896.832982728121,2175.5412418069127
928,Paid,30,85810.63394895113,1546.346971004872
928,Pending,2,4917.961844659827,2859.362185339653
928,Overdue,3,6230.780437461295,2514.26349573122
928,Unknown,2,3195.5300035425453,2108.573142503152
937,Paid,36,82515.80613227547,2349.403692464271
937,Overdue,1,2380.9283195031967,2605.160118684393
937,Unknown,3,6638.269187197853,2873.5656625845404
940,Paid,32,88834.71754592539,2285.967403037513
940,Pending,4,11866.636864487726,2695.1028273225515
940,Overdue,5,9619.270595045438,2658.5169482946058
940,Unknown,3,9364.752815933505,2751.533481469176
945,Paid,40,165672.52257606725,2565.499301827365
945,Pending,3,4138.931954284873,2914.8817396069717
945,Unknown,2,6149.050649178228,1791.6820854408747
948,Paid,32,92962.29423569763,2673.1561562407455
948,Pending,2,5015.735516196426,2380.542653349258
948,Overdue,2,4717.691276937177,2865.9389766563118
948,Unknown,3,8274.370145508925,2257.211724485466
952,Paid,32,86707.03932130759,3116.9188710996937
952,Pending,1,2389.6485388357505,2367.3265016175674
952,Overdue,2,4692.815306545485,2279.3980001387354
953,Paid,39,69129.52076827467,3025.0787802771274
953,Pending,3,6870.158838250178,2857.112316193718
953,Overdue,2,5343.57995929183,2197.256136413308
953,Unknown,3,3676.307944012431,2645.53451242146
958,Paid,31,82535.3478933911,2278.796891849614
958,Pending,3,4297.616453574177,3406.44306547407
958,Overdue,3,5618.656189940932,2359.578178863394
958,Unknown,2,3631.620961388251,2646.6696692278992
969,Paid,43,157441.43840678356,2481.2463426937893
969,Pending,1,3615.2330832206453,2908.4490140894654
969,Overdue,1,1652.4801521910272,1851.6281203588196
969,Unknown,2,3853.6007559473064,3415.3026969872203
971,Paid,35,86977.06641719978,3032.656431707733
971,Overdue,1,2870.290348652847,2144.057203593036
971,Unknown,1,3022.128763967008,2069.8981470191384
972,Paid,31,63804.24532581244,2824.681418842796
972,Pending,3,7825.2314608575725,2660.458573232564
972,Unknown,2,3742.450839388502,2713.4799921699814
974,Paid,31,67432.9036691522,2537.2671181085
974,Overdue,2,6620.827325062264,2397.363244491098
974,Unknown,2,5375.578441600685,2978.572784373093
980,Paid,37,120626.69447969917,2535.812730132038
980,Pending,3,6118.756155386324,3516.3299510033903
980,Overdue,1,3089.977401213403,2515.3621975441874
987,Paid,33,82150.76590758472,2256.381881581319
987,Overdue,2,4563.83764956015,1818.1217941393347
987,Unknown,1,2271.703995347024,2801.796820854741
990,Paid,48,140530.51163002115,2446.990495759635
990,Pending,1,1575.9778230849756,2109.4381746497597
990,Overdue,2,5320.581210882898,1962.4507138200324
990,Unknown,1,3228.825414406202,1749.0137828266797
991,Paid,34,87452.47020019147,2270.834619516277
991,Overdue,3,6255.26590803856,3276.7590312552757
991,Unknown,1,3313.8415474256008,3334.1809021625118
998,Paid,33,95935.54885083661,2720.4774051024233
998,Pending,4,9328.233168466095,1938.0388584052828
998,Overdue,5,9788.428877425255,3097.133984934345
998,Unknown,2,4978.878441505805,2830.6979679132205
1005,Paid,41,137435.3160101839,2126.3344420970043
1005,Pending,5,13935.221456136132,2920.1292858699
1005,Overdue,3,7000.978807615297,2531.8378888407324
1005,Unknown,5,15727.160547831463,2830.051767241943
1011,Paid,36,51145.15066073443,2844.782086772678
1011,Pending,2,5112.212793147388,2561.804508618088
1011,Overdue,6,15439.485559702647,3029.3828655923544
1013,Paid,28,55274.14603483271,1838.3160079233905
1013,Pending,2,3546.3716173077687,1836.1180019802537
1013,Unknown,3,7546.119843060262,3497.5329210480436
1015,Paid,20,52389.43595377171,2139.9980771322894
1015,Pending,3,8844.979784309558,1923.024348949073
1015,Overdue,2,4764.654830318107,2954.8828451791933
1015,Unknown,3,8927.757198084731,2773.738366146559
1025,Paid,28,60808.07562728706,2831.254753864235
1025,Pending,4,15537.853441747,2470.5659279524994
1025,Unknown,2,5317.929187598268,3488.9218471779204
1028,Paid,37,66503.11055908198,2435.6285816468353
1028,Pending,2,6609.7375621915435,2573.5527266137815
1028,Overdue,2,4754.020707944383,2522.4009214880016
1028,Unknown,2,7166.065770198673,2074.1365871900634
1032,Paid,42,111552.2508561782,2313.2443265811976
1032,Pending,3,9119.044137593206,2643.7318901097165
1032,Overdue,1,2584.6321818833235,2635.839998007748
1032,Unknown,3,5089.501422340529,2784.577127057197
1035,Paid,37,93215.78384233646,1863.426608399127
1035,Pending,2,4491.4303324144,2835.3411897863175
1035,Unknown,1,2551.390260850403,3183.8656893569755
1042,Paid,27,80226.52342138861,2485.616322195981
1047,Paid,38,95747.87112322716,2141.0727876027295
1047,Pending,2,6589.215102697253,2632.3981900748995
1047,Overdue,1,1963.28872822424,2849.1560395180363
1047,Unknown,1,2371.7419694201203,3029.375079299675
1049,Paid,41,131469.63445761497,2633.1020767476707
1049,Pending,3,11214.343881774119,3671.3542776516606
1049,Overdue,1,2040.4595457650416,2692.699205501918
1049,Unknown,3,8473.691316715523,2774.711784849778
1056,Paid,42,91005.24286217525,2014.1615095801
1056,Pending,1,3130.707498734824,1928.3890910334874
1056,Overdue,3,8329.317952079038,3059.795810761545
1056,Unknown,5,11620.671438033885,2780.104738692486
1057,Paid,33,105836.89481200387,2201.2255821281915
1057,Overdue,3,9328.942928326695,2660.115770568088
1058,Paid,37,63250.380284847975,1316.962937465764
1058,Pending,7,23422.52734092668,2698.346598467477
1058,Overdue,2,5000.618800513199,2167.712858394722
1058,Unknown,3,4539.9040865503075,2761.344934933794
1064,Paid,41,127210.51658047203,1845.9919884051815
1064,Pending,3,4986.130551736367,2917.1604671811065
1064,Overdue,1,2487.5607428276276,2268.970225989393
1064,Unknown,4,12850.7507646448,2350.075748405549
1065,Paid,29,48564.95546338919,2740.259529380077
1065,Pending,1,2203.7759893689954,2595.1438208697004
1065,Overdue,3,8333.16332036521,2658.1335937259137
1065,Unknown,1,2743.711793279565,3054.798906107062
1067,Paid,33,92448.7029696557,2949.799955990662
1067,Pending,2,5577.62569253172,2675.576683181966
1067,Overdue,3,10333.25223936428,2846.708642578549
1067,Unknown,2,3057.6955102016586,3740.4539401239435
1070,Paid,40,91459.82990239642,2525.8371392182253
1070,Pending,4,11206.667004531288,2321.374463324104
1070,Overdue,2,4825.162527402115,2587.521509290001
1070,Unknown,3,7588.701442658408,2369.0598666042397
1080,Paid,35,106588.08409552183,2251.2513526463645
1080,Pending,3,6121.199373169018,2915.3921919066215
1080,Overdue,3,9764.75974691038,3189.8181034888757
1080,Unknown,4,7408.9982562217565,2756.2094124404052
1094,Paid,37,106858.22768549931,3202.4618901647686
1094,Pending,1,3105.815556744489,2580.3382711596337
1094,Overdue,2,3917.1904306576916,2433.227569463332
1094,Unknown,4,12557.541557823108,2677.6617110831667
1098,Paid,44,152503.98539923367,2389.574569059122
1098,Pending,3,8371.502466958544,2889.9964204625335
1098,Overdue,1,3118.765220466881,2306.8399578190524
1098,Unknown,2,4098.893963854863,2443.688174952343
1099,Paid,26,64106.443976737435,2385.1401102187333
1099,Pending,3,10932.906318669262,2389.033399430881
1099,Overdue,1,3523.6540487822563,2874.6610779130697
